Gene	Score	0.95 MoE	P-Value	FDR
ANXA6	-0.2388181831589017		0.2945724832884366	0.8645879080661689
ALDOA	-0.23882746415051168		0.2945724832884366	0.8645879080661689
MUC8	-0.23884772355176584		0.2945724832884366	0.8645879080661689
RP11-93B14.6	-0.2388874163305046		0.2944727127606505	0.8645879080661689
SELP	-0.2389367343046572		0.2943729422328644	0.8645879080661689
COMMD8	-0.23906324559717404		0.2942232864411853	0.8645558487247141
SCN2A2	-0.23906531849539134		0.2942232864411853	0.8645558487247141
DEFB106A	-0.23908171507244297		0.2941235159133992	0.864516129032258
APOC2	-0.23909618926520587		0.2941235159133992	0.864516129032258
FLJ30719	-0.23913807414160915		0.29407363064950615	0.864516129032258
C20ORF100	-0.2391410630959248		0.29407363064950615	0.864516129032258
AQP6	-0.23917440025771142		0.29407363064950615	0.864516129032258
KIAA1975	-0.23920683032846768		0.2940237453856131	0.864516129032258
GPR62	-0.2392086525259731		0.2940237453856131	0.864516129032258
VSNL1	-0.239214966877978		0.2940237453856131	0.864516129032258
TM6SF1	-0.23923762905116824		0.2940237453856131	0.864516129032258
FLJ32784	-0.23925455276128346		0.2940237453856131	0.864516129032258
PECAM1	-0.2392822643833616		0.2940237453856131	0.864516129032258
KIAA1984	-0.23932378012359215		0.29387408959393396	0.864516129032258
TRH	-0.23932470864381467		0.29387408959393396	0.864516129032258
C12ORF61	-0.23932934747459933		0.29387408959393396	0.864516129032258
COX5B	-0.2393528852344061		0.29387408959393396	0.864516129032258
DDEF1IT1	-0.2394035641698472		0.2938242043300409	0.864516129032258
SERF2	-0.23940857120592327		0.29377431906614787	0.864516129032258
LOC339344	-0.23951495259567643		0.29377431906614787	0.864516129032258
MGC15613	-0.23952252073407637		0.2937244338022548	0.864516129032258
ARL8B	-0.2395519015572107		0.2937244338022548	0.864516129032258
CAV1	-0.23966802579481256		0.2934750074827896	0.864516129032258
MAPK6	-0.2396763682231094		0.2934750074827896	0.864516129032258
NANOS3	-0.23968336675995505		0.2934750074827896	0.864516129032258
KLHL17	-0.23970766056436543		0.2933752369550035	0.864516129032258
CNOT6	-0.23973576355523937		0.29332535169111046	0.864516129032258
NEGR1	-0.23982105417309352		0.29322558116332437	0.864516129032258
OR5I1	-0.2398351151000283		0.29322558116332437	0.864516129032258
PEX16	-0.2398504715799263		0.29307592537164523	0.864516129032258
CCDC28A	-0.2399086989825568		0.2930260401077522	0.864516129032258
RNF165	-0.23991531048390102		0.2930260401077522	0.864516129032258
NRAP	-0.23996677013028325		0.2930260401077522	0.864516129032258
C15ORF31	-0.24000181472020357		0.2930260401077522	0.864516129032258
NCSTN	-0.24001449931632715		0.2930260401077522	0.864516129032258
SNN	-0.24019782791236302		0.2927267285243939	0.864516129032258
PPP1R14A	-0.24026061173915852		0.29257707273271477	0.8642793987621574
TEK	-0.24027051205661268		0.29257707273271477	0.8642793987621574
CLEC2D	-0.24027270258289063		0.29257707273271477	0.8642793987621574
SFRS14	-0.24029161721604042		0.2925271874688217	0.8642793987621574
LOC283849	-0.24037895112122223		0.29222787588546345	0.8637570038336774
TULP1	-0.24040133262940938		0.29222787588546345	0.8637570038336774
DCC1	-0.24041491904976522		0.29222787588546345	0.8637570038336774
C6ORF173	-0.24046110569775697		0.2921779906215704	0.8637570038336774
CTA-216E10.6	-0.24049609416970186		0.29202833482989127	0.863676600767188
PSTPIP2	-0.24057900558217976		0.29167913798263995	0.8627711376715361
MAP7	-0.24067961301982602		0.2915294821909608	0.8624557260920898
SH3BP4	-0.2406942863113825		0.29147959692706776	0.8624354243542436
LOC255374	-0.24070463367143213		0.29147959692706776	0.8624354243542436
SLC16A11	-0.2407865899255166		0.2914297116631747	0.8624354243542436
GDAP1L1	-0.2408460925749571		0.2914297116631747	0.8624354243542436
C14ORF161	-0.24086777579405622		0.2914297116631747	0.8624354243542436
FLJ37478	-0.2409339766799849		0.2913299411353886	0.8624354243542436
MSRB3	-0.24101479596575295		0.29103062955203035	0.8618702910326489
FAM84A	-0.24122405417030263		0.29068143270477903	0.8609633569739953
OLFM2	-0.2413168258726917		0.2904320063853138	0.8603517068124723
PRKCD	-0.24139448375947004		0.29028235059363466	0.8600354714750221
OGFRL1	-0.2414044690014993		0.2902324653297416	0.8600147819660015
ARPP-19	-0.2414425486210972		0.2902324653297416	0.8600147819660015
CD300LB	-0.24152919736592166		0.29003292427416943	0.8596776578441521
MYO7A	-0.241576989400093		0.2899830390102764	0.8596569062407572
NTSR2	-0.24158512465066342		0.28993315374638334	0.8596361484987428
LOC339505	-0.24158865333180196		0.28993315374638334	0.8596361484987428
LOC389072	-0.241608581371657		0.28993315374638334	0.8596361484987428
MED12	-0.2416534278074906		0.28993315374638334	0.8596361484987428
UMOD	-0.24165666694753207		0.28993315374638334	0.8596361484987428
PRODH2	-0.24173396949390166		0.28983338321859725	0.8596361484987428
SESN1	-0.24176017919599113		0.28983338321859725	0.8596361484987428
RBBP7	-0.24180943899285876		0.2896837274269181	0.8596361484987428
REGL	-0.24184783090888787		0.28948418637134593	0.8593217829112987
LOC284804	-0.24193679418974737		0.28948418637134593	0.8593217829112987
FGF6	-0.24204860789984894		0.2893345305796668	0.8591319804473412
HPS1	-0.2420509099542051		0.28928464531577375	0.8591111111111112
BCAP29	-0.2420828672722689		0.2892347600518807	0.8590902355904578
LOC133874	-0.24211664501870864		0.2891349895240946	0.8589211618257262
C18ORF1	-0.2421561349364761		0.2891349895240946	0.8589211618257262
STIM1	-0.24225653610236642		0.2889853337324154	0.8587310999110582
ZNF35	-0.24236230859523614		0.2888356779407363	0.8584136397331356
STAM	-0.24236576814804517		0.2888356779407363	0.8584136397331356
ACSL3	-0.24238146995082394		0.2888356779407363	0.8584136397331356
TREML1	-0.24239847126699987		0.2888356779407363	0.8584136397331356
NUCKS1	-0.2424207706728676		0.2888356779407363	0.8584136397331356
U2AF1L4	-0.2424251079669506		0.2887359074129502	0.8584136397331356
VAV3	-0.24246265741837097		0.2887359074129502	0.8584136397331356
WDTC1	-0.24249619979909046		0.28868602214905714	0.8584136397331356
WNT8B	-0.2425147342156825		0.28858625162127105	0.8584136397331356
LYPD5	-0.24254928209395793		0.288536366357378	0.8584136397331356
ZNF517	-0.2426376953578259		0.288536366357378	0.8584136397331356
FLJ30851	-0.24275090692777745		0.28848648109348496	0.8584136397331356
GOLGA1	-0.24285636376178363		0.28838671056569887	0.8584136397331356
UNQ5831	-0.24294877470383178		0.2881871695101267	0.8581402257872847
SRD5A2	-0.24302494630566737		0.28813728424623364	0.8581191502005645
NMT1	-0.24304425521722747		0.2880873989823406	0.8580980683506686
BTN2A3	-0.24307066838333907		0.28803751371844755	0.8580769802348046
CHST4	-0.24314022726626683		0.2879876284545545	0.8580558858501783
C10ORF67	-0.24321308789707677		0.28783797266287536	0.8577374758436153
AVPR1A	-0.24325262895777414		0.2876883168711962	0.8574189711567053
TMEM16H	-0.24330991573579464		0.28758854634341013	0.8572490706319703
ITM2A	-0.2433742814628889		0.28738900528783795	0.8567816775728733
HEPH	-0.2433758691308643		0.28738900528783795	0.8567816775728733
CABP4	-0.24355730348054028		0.28703980844058663	0.85599523951205
BTBD5	-0.24357397579263282		0.28703980844058663	0.85599523951205
LOC391269	-0.2436127274805769		0.28694003791280054	0.8559523809523809
FOXD3	-0.2436581584722873		0.28684026738501445	0.8557821104331002
SORCS1	-0.2436731755216455		0.2867903821211214	0.8557606430485264
ZNF445	-0.24368511914924235		0.2867903821211214	0.8557606430485264
HTRA1	-0.2437245920975908		0.2867903821211214	0.8557606430485264
GRINL1A	-0.24374611605982077		0.2866906115933353	0.8557606430485264
MRPS18B	-0.2437555430222179		0.2866906115933353	0.8557606430485264
TAS2R7	-0.2439083887925634		0.2862416442182979	0.854759422016982
LIPL1	-0.24400946668708284		0.2861418736905118	0.8545887961859356
APBA2BP	-0.24402884328740307		0.2861418736905118	0.8545887961859356
PRKACB	-0.24407108425212312		0.28609198842661876	0.8545887961859356
IFT122	-0.24410786596763756		0.28599221789883267	0.8545237740348786
OR2B6	-0.24411873372665452		0.28599221789883267	0.8545237740348786
ENPP1	-0.24411955735960358		0.28599221789883267	0.8545237740348786
FLJ16341	-0.24412282394821927		0.28599221789883267	0.8545237740348786
ZNF497	-0.24421883818948548		0.2856929063154744	0.8541387024608501
SMCHD1	-0.24432089394841972		0.2853935947321161	0.8533711217183771
KLHL4	-0.24446442595322118		0.285243938940437	0.8530508727435476
ARL11	-0.24449589656493745		0.2851441684126509	0.8528797373918233
FLJ35530	-0.24452681692768052		0.2851441684126509	0.8528797373918233
NDUFA6	-0.24460944272765925		0.2851441684126509	0.8528797373918233
NPY2R	-0.2446629816050825		0.2850443978848648	0.8528797373918233
C14ORF83	-0.24467626444297022		0.28499451262097175	0.8528797373918233
UNC50	-0.24468592583668683		0.28499451262097175	0.8528797373918233
CENTD1	-0.2446943869488396		0.28499451262097175	0.8528797373918233
PPM1F	-0.24473831215793843		0.2849446273570787	0.8528797373918233
LILRA6	-0.24483394482746365		0.28479497156539957	0.8528533014639976
PTPRZ1	-0.24487589577411045		0.2846952010376135	0.8526819064694457
KRT7	-0.2448852248348581		0.2846952010376135	0.8526819064694457
LOC440069	-0.24490995651340505		0.2846952010376135	0.8526819064694457
PRRT3	-0.24497138949534594		0.2844956599820413	0.8524663677130045
CACNG2	-0.24500201557246923		0.2843958894542552	0.8522948123785319
HAAO	-0.2450046427395648		0.2843958894542552	0.8522948123785319
JUND	-0.24500902121637821		0.2843958894542552	0.8522948123785319
OSGIN1	-0.24502627472824431		0.28424623366257606	0.8522285372419982
FCER2	-0.24507329332368427		0.28424623366257606	0.8522285372419982
SLC9A7	-0.24508851364621165		0.28424623366257606	0.8522285372419982
CCL2	-0.24509833837808856		0.284196348398683	0.8522285372419982
RDH11	-0.24516579248818798		0.2840466926070039	0.8521400778210116
INSRR	-0.24521790239661373		0.2840466926070039	0.8521400778210116
CDH9	-0.24524633340954866		0.28399680734311084	0.8521400778210116
C20ORF55	-0.24530589970870328		0.28389703681532474	0.8520736637221141
ZNF681	-0.245336064422414		0.2838471515514317	0.8520515124288709
C1ORF112	-0.2453652845021306		0.2838471515514317	0.8520515124288709
LOC91548	-0.24548016840692727		0.28369749575975256	0.8518573996405033
SPATA6	-0.24552290484796066		0.28369749575975256	0.8518573996405033
C3ORF27	-0.24554278638032992		0.2835478399680734	0.8516631705124363
LOC285908	-0.24555792984929817		0.2835478399680734	0.8516631705124363
RAP1GDS1	-0.24555805342425477		0.2835478399680734	0.8516631705124363
C1ORF181	-0.24557993231974995		0.2835478399680734	0.8516631705124363
FLJ30901	-0.24559094863587944		0.2834979547041804	0.8516631705124363
GZMB	-0.24562012804231104		0.2834979547041804	0.8516631705124363
KLHDC2	-0.24566631238997702		0.28344806944028733	0.8516631705124363
CXORF40B	-0.24569819778590635		0.28344806944028733	0.8516631705124363
SEC61A2	-0.24580307743063495		0.2832984136486082	0.8516631705124363
KIAA0746	-0.24581721492577205		0.2832984136486082	0.8516631705124363
C9ORF152	-0.2459100234681276		0.2829991020652499	0.8512905162064827
MDH1B	-0.24592702415425818		0.2829991020652499	0.8512905162064827
DLGAP3	-0.24608985056992747		0.28279956100967774	0.8509456619633744
HNRPA1	-0.2461145706850739		0.2827496757457847	0.8509232847920732
CA13	-0.24623525670130553		0.2827496757457847	0.8509232847920732
VAPA	-0.2462822980822244		0.2827496757457847	0.8509232847920732
TBC1D2	-0.2463031351973369		0.2827496757457847	0.8509232847920732
SPATA7	-0.2463682159842354		0.2826499052179986	0.8509232847920732
PAGE1	-0.24643738153690262		0.28260001995410555	0.8509232847920732
SNTB1	-0.24644352539340306		0.28260001995410555	0.8509232847920732
EPS15	-0.24646315665562202		0.28260001995410555	0.8509232847920732
LOC653604	-0.2464885021699607		0.28260001995410555	0.8509232847920732
FBXO4	-0.24649201341673788		0.28260001995410555	0.8509232847920732
SPIRE1	-0.24654067337299887		0.28240047889853337	0.8509232847920732
ARHGAP25	-0.24655264597837262		0.28240047889853337	0.8509232847920732
RPL23AP7	-0.24656786484695933		0.28240047889853337	0.8509232847920732
CCDC40	-0.2466171321704706		0.2823505936346403	0.8509232847920732
PRRT2	-0.24667903847024392		0.2823007083707473	0.8509232847920732
ZNF323	-0.24668643824626493		0.2823007083707473	0.8509232847920732
KIFC2	-0.24682977224467023		0.28215105257906814	0.8509232847920732
MGC15885	-0.24687695122800654		0.28195151152349596	0.8506923540036123
ADIPOR1	-0.24693926766092114		0.2817519704679238	0.8502182748758091
MDFIC	-0.24699158979627017		0.2817519704679238	0.8502182748758091
C6ORF201	-0.24706400053232003		0.2817020852040307	0.8502182748758091
SVEP1	-0.2471192428255643		0.2816521999401377	0.8502182748758091
ZNF479	-0.24719624070097132		0.28160231467624464	0.8502182748758091
CYP2C19	-0.24722563413076548		0.28150254414845854	0.8501054534498343
TUBGCP2	-0.24727937615633191		0.28150254414845854	0.8501054534498343
RASGEF1B	-0.24728030804507228		0.28150254414845854	0.8501054534498343
TPD52L2	-0.24731393558981654		0.2814526588845655	0.8501054534498343
ADH1B	-0.24735056363674188		0.28140277362067245	0.8501054534498343
FLJ35700	-0.24737162074099278		0.28140277362067245	0.8501054534498343
LOC283027	-0.2473832461591328		0.28140277362067245	0.8501054534498343
PRG1	-0.24741820606108655		0.2812531178289933	0.8501054534498343
SART2	-0.24751382865690905		0.2810036915095281	0.8496229260935143
HSFX1	-0.24754092372999176		0.28095380624563504	0.8496002413637049
HAVCR2	-0.24754379426238077		0.28095380624563504	0.8496002413637049
NAP1L4	-0.24764075111043407		0.2808041504539559	0.8494039535234646
ZFP57	-0.24766418826664585		0.2807043799261698	0.8492303048596439
SGOL1	-0.2477245920889381		0.2807043799261698	0.8492303048596439
DRP2	-0.24772889763646294		0.28065449466227677	0.8492303048596439
ZIC3	-0.24773779734873747		0.28065449466227677	0.8492303048596439
HOXC9	-0.24774488892270197		0.2806046093983837	0.8492303048596439
LOC646865	-0.24780646050311686		0.28050483887059763	0.8492303048596439
SLC2A5	-0.24783101072004693		0.28050483887059763	0.8492303048596439
DLG7	-0.24790707664674894		0.2803551830789185	0.8490708566248678
NCK2	-0.24805201155484305		0.28010575675945326	0.848443638561499
SEC61B	-0.24805289059007454		0.28010575675945326	0.848443638561499
CTPS2	-0.24808945951855804		0.28000598623166717	0.848397823458283
EXOC7	-0.24810388665927904		0.2799062157038811	0.8482237339380196
MTHFS	-0.2481097225048369		0.27985633043998803	0.8482007862110674
MAMDC1	-0.2481822704096827		0.279806445176095	0.8481778315439287
C6ORF97	-0.24830551991196173		0.27965678938441585	0.8478523895946763
HNMT	-0.24847829816088318		0.27945724832884367	0.847375586144305
RASL11A	-0.24852744403258548		0.2793574778010576	0.8472012102874433
LOC339298	-0.24858309590278793		0.2793574778010576	0.8472012102874433
KCNK12	-0.24862162216991524		0.2792577072732715	0.8471549636803875
WNT2	-0.2486287181484842		0.2792577072732715	0.8471549636803875
CDH4	-0.24865919887074955		0.27920782200937844	0.8471549636803875
CHST6	-0.2486905760751648		0.2791579367454854	0.8471549636803875
C7ORF47	-0.24873945817217288		0.27910805148159235	0.8471549636803875
CCDC111	-0.24877407282807043		0.27910805148159235	0.8471549636803875
DLL4	-0.24878432450631108		0.2790581662176993	0.8471549636803875
FLJ23049	-0.24878482747408204		0.2790581662176993	0.8471549636803875
ZFAND2B	-0.24878815497024975		0.2790581662176993	0.8471549636803875
EID3	-0.24885301996637646		0.27900828095380625	0.8471549636803875
PINK1	-0.24887247754206643		0.27900828095380625	0.8471549636803875
VEGFC	-0.24887995460752063		0.2789583956899132	0.8471549636803875
LOC219854	-0.2488930123676902		0.2789583956899132	0.8471549636803875
PLCXD3	-0.2489473390667487		0.2788586251621271	0.8471549636803875
OR2J2	-0.2490237520169542		0.2788586251621271	0.8471549636803875
CXCL12	-0.24904431565690832		0.2788586251621271	0.8471549636803875
TRIM72	-0.24908775442418618		0.27880873989823407	0.8471549636803875
STARD3NL	-0.2492105674110816		0.2786091988426619	0.8471549636803875
CHL1	-0.24924726214969573		0.27845954305098275	0.847040971168437
LOC646927	-0.24929303775435144		0.27835977252319666	0.8468659887691607
FAM14A	-0.24932322711272542		0.27835977252319666	0.8468659887691607
MGC12935	-0.24934424185508328		0.2783098872593036	0.8468659887691607
GJA4	-0.24940463174860653		0.2782101167315175	0.846796234436684
LOC283761	-0.2494498367379579		0.2781602314676245	0.8467729688686408
CHST11	-0.24945080555794885		0.2781602314676245	0.8467729688686408
LOC145757	-0.249492531234869		0.2780604609398384	0.8467264165274192
REPS1	-0.24949471820130245		0.2780604609398384	0.8467264165274192
CD300C	-0.2495193464883115		0.27801057567594534	0.8467264165274192
HMGCS2	-0.24964932249771327		0.2777611493564801	0.8462006079027355
SERAC1	-0.24967804658107212		0.277661378828694	0.8460252317981457
HIATL1	-0.24973382059868077		0.27761149356480097	0.8460018242626939
CPEB1	-0.24982772266215872		0.27746183777312183	0.8456743195986012
MGC22014	-0.24984275692652674		0.27746183777312183	0.8456743195986012
CDKL2	-0.24987647752797834		0.27736206724533574	0.8456273764258555
PGBD1	-0.2498894063839241		0.27736206724533574	0.8456273764258555
MAN2C1	-0.24990799289201468		0.27736206724533574	0.8456273764258555
USP22	-0.2499257137619057		0.2773121819814427	0.8456273764258555
CRYBB1	-0.25000908108751196		0.27706275566197747	0.845229036676305
GUCA1B	-0.25001850233503314		0.27706275566197747	0.845229036676305
RP13-383K5.2	-0.2500202290576199		0.27706275566197747	0.845229036676305
SLC26A7	-0.2500466180618821		0.2770128703980844	0.845229036676305
